InvoiceNo,Customer ID,InvoiceDate,StockCode,Description,Category,Quantity,UnitPrice,Discount Applied Order,LineTotal
INV101653,246,14-12-2024,SKU007,Women's Summer Dress,Apparel,2,40.83,FALSE,81.66
INV101653,246,14-12-2024,SKU012,Ceramic Dinner Set,Home & Kitchen,3,53.35,FALSE,160.05
INV101653,246,14-12-2024,SKU010,Winter Jacket,Apparel,5,95,FALSE,475
INV101654,246,09-02-2025,SKU006,Men's Casual Shirt,Apparel,5,23.5,FALSE,117.5
INV101654,246,09-02-2025,SKU003,Smartwatch,Electronics,1,134.21,FALSE,134.21
INV101654,246,09-02-2025,SKU013,LED Desk Lamp,Home & Kitchen,5,18.84,FALSE,94.2
INV101655,246,07-04-2025,SKU016,Moisturizing Face Cream,Beauty & Personal Care,3,15.93,FALSE,47.79
INV101656,246,16-05-2025,SKU010,Winter Jacket,Apparel,3,93.19,FALSE,279.57
INV101656,246,16-05-2025,SKU015,Cotton Bedsheet Set,Home & Kitchen,5,36.55,FALSE,182.75
INV101657,246,10-09-2025,SKU024,Cycling Helmet,Sports & Outdoors,2,31.03,FALSE,62.06
INV101657,246,10-09-2025,SKU012,Ceramic Dinner Set,Home & Kitchen,3,55.73,FALSE,167.19
INV101657,246,10-09-2025,SKU018,Perfume 50ml,Beauty & Personal Care,3,41.43,FALSE,124.29
INV101658,246,19-10-2025,SKU018,Perfume 50ml,Beauty & Personal Care,2,44.62,FALSE,89.24
INV101658,246,19-10-2025,SKU010,Winter Jacket,Apparel,4,93.28,FALSE,373.12
INV101658,246,19-10-2025,SKU001,Wireless Earbuds,Electronics,2,53.61,FALSE,107.22
INV101659,246,23-11-2025,SKU001,Wireless Earbuds,Electronics,2,51.32,FALSE,102.64
INV101659,246,23-11-2025,SKU003,Smartwatch,Electronics,1,119.79,FALSE,119.79
INV101659,246,23-11-2025,SKU025,Water Bottle 1L,Sports & Outdoors,4,12.04,FALSE,48.16
INV101659,246,23-11-2025,SKU006,Men's Casual Shirt,Apparel,4,24.95,FALSE,99.8
INV101659,246,23-11-2025,SKU004,USB-C Charging Cable,Electronics,4,10.02,FALSE,40.08
INV101660,246,13-01-2026,SKU018,Perfume 50ml,Beauty & Personal Care,2,41.49,FALSE,82.98
INV101660,246,13-01-2026,SKU030,Sketchbook,Books & Stationery,3,10.62,FALSE,31.86
INV101660,246,13-01-2026,SKU002,Bluetooth Speaker,Electronics,3,32.95,FALSE,98.85
INV101661,246,02-02-2026,SKU008,Denim Jeans,Apparel,1,44.47,FALSE,44.47
INV101661,246,02-02-2026,SKU001,Wireless Earbuds,Electronics,1,47.06,FALSE,47.06
INV101661,246,02-02-2026,SKU030,Sketchbook,Books & Stationery,4,9.36,FALSE,37.44
INV101661,246,02-02-2026,SKU024,Cycling Helmet,Sports & Outdoors,4,29.76,FALSE,119.04
INV101662,246,09-04-2026,SKU013,LED Desk Lamp,Home & Kitchen,1,17.13,FALSE,17.13
INV101663,246,30-06-2026,SKU024,Cycling Helmet,Sports & Outdoors,4,31.07,FALSE,124.28
INV101663,246,30-06-2026,SKU010,Winter Jacket,Apparel,2,96.51,FALSE,193.02
INV101663,246,30-06-2026,SKU029,Desk Organizer,Books & Stationery,2,14.57,FALSE,29.14
INV101664,247,18-01-2025,SKU018,Perfume 50ml,Beauty & Personal Care,1,34.34,TRUE,34.34
INV101664,247,18-01-2025,SKU009,Running Shoes,Apparel,3,58.39,TRUE,175.17
INV101664,247,18-01-2025,SKU001,Wireless Earbuds,Electronics,3,40.49,TRUE,121.47
INV101665,247,27-01-2025,SKU011,Non-Stick Frying Pan,Home & Kitchen,1,21.22,TRUE,21.22
INV101665,247,27-01-2025,SKU028,Fountain Pen,Books & Stationery,3,14.6,TRUE,43.8
INV101665,247,27-01-2025,SKU030,Sketchbook,Books & Stationery,1,9.07,TRUE,9.07
INV101665,247,27-01-2025,SKU016,Moisturizing Face Cream,Beauty & Personal Care,1,13.75,TRUE,13.75
INV101665,247,27-01-2025,SKU004,USB-C Charging Cable,Electronics,5,9.49,TRUE,47.45
INV101666,247,30-01-2025,SKU030,Sketchbook,Books & Stationery,2,10.48,FALSE,20.96
INV101666,247,30-01-2025,SKU017,Hair Dryer,Beauty & Personal Care,2,29.12,FALSE,58.24
INV101666,247,30-01-2025,SKU028,Fountain Pen,Books & Stationery,4,17.73,FALSE,70.92
INV101667,247,24-05-2025,SKU030,Sketchbook,Books & Stationery,3,10.31,FALSE,30.93
INV101667,247,24-05-2025,SKU020,Makeup Kit,Beauty & Personal Care,4,38,FALSE,152
INV101667,247,24-05-2025,SKU004,USB-C Charging Cable,Electronics,3,10.52,FALSE,31.56
INV101667,247,24-05-2025,SKU015,Cotton Bedsheet Set,Home & Kitchen,2,33.51,FALSE,67.02
INV101667,247,24-05-2025,SKU010,Winter Jacket,Apparel,3,87.76,FALSE,263.28
INV101668,247,06-06-2025,SKU006,Men's Casual Shirt,Apparel,2,23.91,FALSE,47.82
INV101669,247,26-01-2026,SKU015,Cotton Bedsheet Set,Home & Kitchen,4,33.64,FALSE,134.56
INV101669,247,26-01-2026,SKU025,Water Bottle 1L,Sports & Outdoors,1,12.03,FALSE,12.03
INV101669,247,26-01-2026,SKU021,Yoga Mat,Sports & Outdoors,5,21.63,FALSE,108.15
INV101669,247,26-01-2026,SKU007,Women's Summer Dress,Apparel,4,38.28,FALSE,153.12
INV101669,247,26-01-2026,SKU001,Wireless Earbuds,Electronics,5,46.75,FALSE,233.75
INV101670,247,16-02-2026,SKU029,Desk Organizer,Books & Stationery,1,14.02,FALSE,14.02
INV101670,247,16-02-2026,SKU006,Men's Casual Shirt,Apparel,5,26.47,FALSE,132.35
INV101671,247,04-05-2026,SKU028,Fountain Pen,Books & Stationery,4,17.4,FALSE,69.6
INV101672,247,07-05-2026,SKU007,Women's Summer Dress,Apparel,4,36.59,TRUE,146.36
INV101672,247,07-05-2026,SKU010,Winter Jacket,Apparel,5,85.03,TRUE,425.15
INV101673,247,18-07-2026,SKU011,Non-Stick Frying Pan,Home & Kitchen,3,23.78,FALSE,71.34
INV101673,247,18-07-2026,SKU007,Women's Summer Dress,Apparel,2,42.44,FALSE,84.88
INV101673,247,18-07-2026,SKU013,LED Desk Lamp,Home & Kitchen,5,17.14,FALSE,85.7
INV101673,247,18-07-2026,SKU009,Running Shoes,Apparel,1,65.83,FALSE,65.83
INV101674,248,24-04-2025,SKU028,Fountain Pen,Books & Stationery,3,15.92,FALSE,47.76
INV101674,248,24-04-2025,SKU003,Smartwatch,Electronics,1,126.37,FALSE,126.37
INV101674,248,24-04-2025,SKU027,Notebook Set (3-pack),Books & Stationery,2,8.46,FALSE,16.92
INV101674,248,24-04-2025,SKU021,Yoga Mat,Sports & Outdoors,4,22.17,FALSE,88.68
INV101674,248,24-04-2025,SKU007,Women's Summer Dress,Apparel,1,41.24,FALSE,41.24
INV101675,248,08-05-2025,SKU013,LED Desk Lamp,Home & Kitchen,1,17.9,FALSE,17.9
INV101675,248,08-05-2025,SKU014,Memory Foam Pillow,Home & Kitchen,4,29.18,FALSE,116.72
INV101676,248,03-06-2025,SKU010,Winter Jacket,Apparel,1,89.55,FALSE,89.55
INV101677,248,18-06-2025,SKU004,USB-C Charging Cable,Electronics,3,10.37,FALSE,31.11
INV101677,248,18-06-2025,SKU012,Ceramic Dinner Set,Home & Kitchen,1,55.73,FALSE,55.73
INV101677,248,18-06-2025,SKU029,Desk Organizer,Books & Stationery,3,15.23,FALSE,45.69
INV101677,248,18-06-2025,SKU021,Yoga Mat,Sports & Outdoors,3,21.41,FALSE,64.23
INV101678,248,02-07-2025,SKU020,Makeup Kit,Beauty & Personal Care,5,38.64,FALSE,193.2
INV101678,248,02-07-2025,SKU002,Bluetooth Speaker,Electronics,4,33.7,FALSE,134.8
INV101678,248,02-07-2025,SKU030,Sketchbook,Books & Stationery,2,9.43,FALSE,18.86
INV101679,248,10-07-2025,SKU028,Fountain Pen,Books & Stationery,3,15.64,FALSE,46.92
INV101679,248,10-07-2025,SKU017,Hair Dryer,Beauty & Personal Care,5,28.58,FALSE,142.9
INV101679,248,10-07-2025,SKU020,Makeup Kit,Beauty & Personal Care,1,39.21,FALSE,39.21
INV101679,248,10-07-2025,SKU013,LED Desk Lamp,Home & Kitchen,1,18.16,FALSE,18.16
INV101680,248,04-08-2025,SKU017,Hair Dryer,Beauty & Personal Care,4,29.93,FALSE,119.72
INV101681,248,11-08-2025,SKU004,USB-C Charging Cable,Electronics,3,9.43,FALSE,28.29
INV101682,248,26-12-2025,SKU022,Dumbbell Set 10kg,Sports & Outdoors,4,38.17,FALSE,152.68
INV101683,248,05-02-2026,SKU011,Non-Stick Frying Pan,Home & Kitchen,2,24.64,FALSE,49.28
INV101683,248,05-02-2026,SKU023,Camping Tent 2-Person,Sports & Outdoors,5,72.51,FALSE,362.55
INV101684,248,20-02-2026,SKU008,Denim Jeans,Apparel,1,41.65,FALSE,41.65
INV101684,248,20-02-2026,SKU001,Wireless Earbuds,Electronics,4,48.11,FALSE,192.44
INV101684,248,20-02-2026,SKU006,Men's Casual Shirt,Apparel,5,24.47,FALSE,122.35
INV101685,248,08-03-2026,SKU013,LED Desk Lamp,Home & Kitchen,5,18.98,FALSE,94.9
INV101685,248,08-03-2026,SKU024,Cycling Helmet,Sports & Outdoors,4,29.13,FALSE,116.52
INV101686,248,05-04-2026,SKU015,Cotton Bedsheet Set,Home & Kitchen,1,33.74,FALSE,33.74
INV101686,248,05-04-2026,SKU025,Water Bottle 1L,Sports & Outdoors,4,12.26,FALSE,49.04
INV101687,248,25-04-2026,SKU028,Fountain Pen,Books & Stationery,4,17.91,FALSE,71.64
INV101688,248,17-05-2026,SKU007,Women's Summer Dress,Apparel,5,41.55,FALSE,207.75
INV101688,248,17-05-2026,SKU016,Moisturizing Face Cream,Beauty & Personal Care,1,15.06,FALSE,15.06
INV101688,248,17-05-2026,SKU021,Yoga Mat,Sports & Outdoors,3,22.04,FALSE,66.12
INV101689,248,17-06-2026,SKU022,Dumbbell Set 10kg,Sports & Outdoors,1,37.79,FALSE,37.79
INV101689,248,17-06-2026,SKU015,Cotton Bedsheet Set,Home & Kitchen,5,32.9,FALSE,164.5
INV101690,248,02-07-2026,SKU028,Fountain Pen,Books & Stationery,5,16.41,FALSE,82.05
INV101690,248,02-07-2026,SKU019,Electric Toothbrush,Beauty & Personal Care,4,21.58,FALSE,86.32
INV101691,249,14-03-2025,SKU017,Hair Dryer,Beauty & Personal Care,1,27.66,FALSE,27.66
INV101691,249,14-03-2025,SKU013,LED Desk Lamp,Home & Kitchen,3,16.67,FALSE,50.01
INV101691,249,14-03-2025,SKU025,Water Bottle 1L,Sports & Outdoors,4,12.22,FALSE,48.88
INV101692,250,19-08-2024,SKU002,Bluetooth Speaker,Electronics,1,33.15,FALSE,33.15
INV101692,250,19-08-2024,SKU027,Notebook Set (3-pack),Books & Stationery,3,8.44,FALSE,25.32
INV101692,250,19-08-2024,SKU005,Laptop Sleeve,Electronics,5,18.47,FALSE,92.35
INV101692,250,19-08-2024,SKU008,Denim Jeans,Apparel,5,44,FALSE,220
INV101693,250,27-08-2024,SKU029,Desk Organizer,Books & Stationery,2,15.71,FALSE,31.42
INV101693,250,27-08-2024,SKU017,Hair Dryer,Beauty & Personal Care,2,28.66,FALSE,57.32
INV101693,250,27-08-2024,SKU026,Bestselling Novel,Books & Stationery,1,13.57,FALSE,13.57
INV101693,250,27-08-2024,SKU003,Smartwatch,Electronics,3,133.89,FALSE,401.67
INV101694,250,31-10-2024,SKU010,Winter Jacket,Apparel,2,95.27,FALSE,190.54
INV101695,250,25-02-2025,SKU012,Ceramic Dinner Set,Home & Kitchen,1,53.43,FALSE,53.43
INV101695,250,25-02-2025,SKU025,Water Bottle 1L,Sports & Outdoors,5,11.48,FALSE,57.4
INV101695,250,25-02-2025,SKU009,Running Shoes,Apparel,5,64.5,FALSE,322.5
INV101695,250,25-02-2025,SKU007,Women's Summer Dress,Apparel,5,41.32,FALSE,206.6
INV101696,250,03-03-2025,SKU021,Yoga Mat,Sports & Outdoors,1,20.65,FALSE,20.65
INV101696,250,03-03-2025,SKU015,Cotton Bedsheet Set,Home & Kitchen,2,35.69,FALSE,71.38
INV101696,250,03-03-2025,SKU006,Men's Casual Shirt,Apparel,5,24.07,FALSE,120.35
INV101697,250,19-03-2025,SKU021,Yoga Mat,Sports & Outdoors,3,23.01,FALSE,69.03
INV101697,250,19-03-2025,SKU027,Notebook Set (3-pack),Books & Stationery,3,8.62,FALSE,25.86
INV101697,250,19-03-2025,SKU028,Fountain Pen,Books & Stationery,2,17.6,FALSE,35.2
INV101698,250,21-04-2025,SKU027,Notebook Set (3-pack),Books & Stationery,3,8.48,FALSE,25.44
INV101698,250,21-04-2025,SKU026,Bestselling Novel,Books & Stationery,5,14.86,FALSE,74.3
INV101698,250,21-04-2025,SKU011,Non-Stick Frying Pan,Home & Kitchen,2,23.73,FALSE,47.46
INV101699,250,24-07-2025,SKU026,Bestselling Novel,Books & Stationery,2,12.92,FALSE,25.84
INV101699,250,24-07-2025,SKU027,Notebook Set (3-pack),Books & Stationery,2,8.68,FALSE,17.36
INV101699,250,24-07-2025,SKU015,Cotton Bedsheet Set,Home & Kitchen,3,33.81,FALSE,101.43
INV101699,250,24-07-2025,SKU003,Smartwatch,Electronics,5,122.77,FALSE,613.85
INV101700,250,30-08-2025,SKU018,Perfume 50ml,Beauty & Personal Care,5,43.02,FALSE,215.1
INV101700,250,30-08-2025,SKU019,Electric Toothbrush,Beauty & Personal Care,3,19.3,FALSE,57.9
INV101700,250,30-08-2025,SKU011,Non-Stick Frying Pan,Home & Kitchen,5,23.48,FALSE,117.4
INV101700,250,30-08-2025,SKU008,Denim Jeans,Apparel,5,48.04,FALSE,240.2
INV101700,250,30-08-2025,SKU021,Yoga Mat,Sports & Outdoors,3,20.86,FALSE,62.58
INV101701,250,24-10-2025,SKU025,Water Bottle 1L,Sports & Outdoors,4,11.22,FALSE,44.88
INV101702,250,02-11-2025,SKU016,Moisturizing Face Cream,Beauty & Personal Care,4,14.87,FALSE,59.48
INV101702,250,02-11-2025,SKU020,Makeup Kit,Beauty & Personal Care,5,37.56,FALSE,187.8
INV101702,250,02-11-2025,SKU027,Notebook Set (3-pack),Books & Stationery,1,9.06,FALSE,9.06
INV101702,250,02-11-2025,SKU030,Sketchbook,Books & Stationery,2,9.95,FALSE,19.9
INV101702,250,02-11-2025,SKU021,Yoga Mat,Sports & Outdoors,3,22.84,FALSE,68.52
INV101703,250,14-11-2025,SKU008,Denim Jeans,Apparel,1,43.72,FALSE,43.72
INV101704,250,01-02-2026,SKU006,Men's Casual Shirt,Apparel,2,26.04,FALSE,52.08
INV101704,250,01-02-2026,SKU019,Electric Toothbrush,Beauty & Personal Care,5,20.56,FALSE,102.8
INV101705,250,29-04-2026,SKU009,Running Shoes,Apparel,3,66.11,FALSE,198.33
INV101705,250,29-04-2026,SKU012,Ceramic Dinner Set,Home & Kitchen,1,55.11,FALSE,55.11
INV101706,250,16-05-2026,SKU015,Cotton Bedsheet Set,Home & Kitchen,3,33.69,FALSE,101.07
INV101706,250,16-05-2026,SKU012,Ceramic Dinner Set,Home & Kitchen,4,52.9,FALSE,211.6
INV101706,250,16-05-2026,SKU023,Camping Tent 2-Person,Sports & Outdoors,3,79.11,FALSE,237.33
INV101706,250,16-05-2026,SKU027,Notebook Set (3-pack),Books & Stationery,5,8.46,FALSE,42.3
INV101706,250,16-05-2026,SKU018,Perfume 50ml,Beauty & Personal Care,2,41.2,FALSE,82.4
INV101707,251,23-01-2026,SKU014,Memory Foam Pillow,Home & Kitchen,4,29.94,FALSE,119.76
INV101707,251,23-01-2026,SKU012,Ceramic Dinner Set,Home & Kitchen,4,55.73,FALSE,222.92
INV101707,251,23-01-2026,SKU002,Bluetooth Speaker,Electronics,4,33.32,FALSE,133.28
INV101708,251,22-02-2026,SKU014,Memory Foam Pillow,Home & Kitchen,2,28.22,TRUE,56.44
INV101708,251,22-02-2026,SKU015,Cotton Bedsheet Set,Home & Kitchen,2,33,TRUE,66
INV101709,251,05-03-2026,SKU009,Running Shoes,Apparel,5,51.1,TRUE,255.5
INV101709,251,05-03-2026,SKU030,Sketchbook,Books & Stationery,3,8.73,TRUE,26.19
INV101709,251,05-03-2026,SKU020,Makeup Kit,Beauty & Personal Care,3,28.73,TRUE,86.19
INV101709,251,05-03-2026,SKU003,Smartwatch,Electronics,2,112.61,TRUE,225.22
INV101709,251,05-03-2026,SKU027,Notebook Set (3-pack),Books & Stationery,5,7.36,TRUE,36.8
INV101710,251,24-04-2026,SKU002,Bluetooth Speaker,Electronics,4,32.38,FALSE,129.52
INV101710,251,24-04-2026,SKU018,Perfume 50ml,Beauty & Personal Care,1,41.05,FALSE,41.05
INV101710,251,24-04-2026,SKU015,Cotton Bedsheet Set,Home & Kitchen,4,34.85,FALSE,139.4
INV101710,251,24-04-2026,SKU028,Fountain Pen,Books & Stationery,4,16.69,FALSE,66.76
INV101711,251,10-07-2026,SKU029,Desk Organizer,Books & Stationery,1,14.7,FALSE,14.7
INV101711,251,10-07-2026,SKU010,Winter Jacket,Apparel,5,87.9,FALSE,439.5
INV101711,251,10-07-2026,SKU024,Cycling Helmet,Sports & Outdoors,5,30.57,FALSE,152.85
INV101712,251,17-07-2026,SKU003,Smartwatch,Electronics,5,107.54,TRUE,537.7
INV101712,251,17-07-2026,SKU021,Yoga Mat,Sports & Outdoors,4,18.03,TRUE,72.12
INV101712,251,17-07-2026,SKU014,Memory Foam Pillow,Home & Kitchen,5,25.22,TRUE,126.1
INV101712,251,17-07-2026,SKU019,Electric Toothbrush,Beauty & Personal Care,3,16.39,TRUE,49.17
INV101713,252,09-03-2026,SKU015,Cotton Bedsheet Set,Home & Kitchen,2,33.18,FALSE,66.36
INV101713,252,09-03-2026,SKU012,Ceramic Dinner Set,Home & Kitchen,5,54.54,FALSE,272.7
INV101713,252,09-03-2026,SKU023,Camping Tent 2-Person,Sports & Outdoors,4,73.65,FALSE,294.6
INV101713,252,09-03-2026,SKU021,Yoga Mat,Sports & Outdoors,2,23.37,FALSE,46.74
INV101714,252,28-05-2026,SKU013,LED Desk Lamp,Home & Kitchen,3,18.3,FALSE,54.9
INV101714,252,28-05-2026,SKU003,Smartwatch,Electronics,3,121.84,FALSE,365.52
INV101715,252,18-07-2026,SKU017,Hair Dryer,Beauty & Personal Care,1,27.4,FALSE,27.4
INV101716,253,04-10-2024,SKU010,Winter Jacket,Apparel,2,93.17,FALSE,186.34
INV101716,253,04-10-2024,SKU016,Moisturizing Face Cream,Beauty & Personal Care,1,17.17,FALSE,17.17
INV101717,253,07-10-2024,SKU022,Dumbbell Set 10kg,Sports & Outdoors,1,43.05,FALSE,43.05
INV101718,253,02-11-2024,SKU016,Moisturizing Face Cream,Beauty & Personal Care,1,12.32,TRUE,12.32
INV101718,253,02-11-2024,SKU001,Wireless Earbuds,Electronics,1,39.41,TRUE,39.41
INV101718,253,02-11-2024,SKU021,Yoga Mat,Sports & Outdoors,2,17.23,TRUE,34.46
INV101718,253,02-11-2024,SKU026,Bestselling Novel,Books & Stationery,5,11.55,TRUE,57.75
INV101719,253,10-11-2024,SKU027,Notebook Set (3-pack),Books & Stationery,3,8.71,FALSE,26.13
INV101720,253,28-11-2024,SKU017,Hair Dryer,Beauty & Personal Care,3,27.32,FALSE,81.96
INV101720,253,28-11-2024,SKU029,Desk Organizer,Books & Stationery,5,13.8,FALSE,69
INV101720,253,28-11-2024,SKU009,Running Shoes,Apparel,1,68.39,FALSE,68.39
INV101720,253,28-11-2024,SKU008,Denim Jeans,Apparel,4,41.81,FALSE,167.24
INV101720,253,28-11-2024,SKU005,Laptop Sleeve,Electronics,1,20.5,FALSE,20.5
INV101721,253,01-12-2024,SKU021,Yoga Mat,Sports & Outdoors,1,21.09,FALSE,21.09
INV101721,253,01-12-2024,SKU001,Wireless Earbuds,Electronics,2,52.92,FALSE,105.84
INV101721,253,01-12-2024,SKU009,Running Shoes,Apparel,1,64.9,FALSE,64.9
INV101721,253,01-12-2024,SKU011,Non-Stick Frying Pan,Home & Kitchen,4,23.81,FALSE,95.24
INV101722,253,29-12-2024,SKU004,USB-C Charging Cable,Electronics,5,9.87,FALSE,49.35
INV101722,253,29-12-2024,SKU028,Fountain Pen,Books & Stationery,5,17.33,FALSE,86.65
INV101722,253,29-12-2024,SKU017,Hair Dryer,Beauty & Personal Care,2,27.93,FALSE,55.86
INV101722,253,29-12-2024,SKU030,Sketchbook,Books & Stationery,1,9.76,FALSE,9.76
INV101723,253,12-03-2025,SKU004,USB-C Charging Cable,Electronics,1,10.51,FALSE,10.51
INV101723,253,12-03-2025,SKU015,Cotton Bedsheet Set,Home & Kitchen,3,36.06,FALSE,108.18
INV101723,253,12-03-2025,SKU027,Notebook Set (3-pack),Books & Stationery,2,8.98,FALSE,17.96
INV101723,253,12-03-2025,SKU001,Wireless Earbuds,Electronics,2,49.11,FALSE,98.22
INV101724,253,09-04-2025,SKU022,Dumbbell Set 10kg,Sports & Outdoors,3,36.88,TRUE,110.64
INV101724,253,09-04-2025,SKU030,Sketchbook,Books & Stationery,2,8.16,TRUE,16.32
INV101724,253,09-04-2025,SKU003,Smartwatch,Electronics,2,108.62,TRUE,217.24
INV101724,253,09-04-2025,SKU005,Laptop Sleeve,Electronics,5,18.26,TRUE,91.3
INV101725,253,18-04-2025,SKU012,Ceramic Dinner Set,Home & Kitchen,2,58.14,FALSE,116.28
INV101725,253,18-04-2025,SKU023,Camping Tent 2-Person,Sports & Outdoors,3,78.59,FALSE,235.77
INV101725,253,18-04-2025,SKU015,Cotton Bedsheet Set,Home & Kitchen,2,32.9,FALSE,65.8
INV101726,254,21-05-2025,SKU017,Hair Dryer,Beauty & Personal Care,1,26.31,FALSE,26.31
INV101726,254,21-05-2025,SKU021,Yoga Mat,Sports & Outdoors,3,22.53,FALSE,67.59
INV101726,254,21-05-2025,SKU016,Moisturizing Face Cream,Beauty & Personal Care,3,15.59,FALSE,46.77
INV101726,254,21-05-2025,SKU006,Men's Casual Shirt,Apparel,4,25.05,FALSE,100.2
INV101726,254,21-05-2025,SKU008,Denim Jeans,Apparel,1,48.09,FALSE,48.09
INV101727,254,24-05-2025,SKU012,Ceramic Dinner Set,Home & Kitchen,1,52.42,FALSE,52.42
INV101728,254,27-05-2025,SKU025,Water Bottle 1L,Sports & Outdoors,4,12.37,FALSE,49.48
INV101729,254,01-08-2025,SKU010,Winter Jacket,Apparel,1,85.43,FALSE,85.43
INV101729,254,01-08-2025,SKU016,Moisturizing Face Cream,Beauty & Personal Care,4,15.74,FALSE,62.96
INV101729,254,01-08-2025,SKU025,Water Bottle 1L,Sports & Outdoors,4,11.08,FALSE,44.32
INV101729,254,01-08-2025,SKU020,Makeup Kit,Beauty & Personal Care,3,34.93,FALSE,104.79
INV101729,254,01-08-2025,SKU011,Non-Stick Frying Pan,Home & Kitchen,5,23.03,FALSE,115.15
INV101730,254,15-08-2025,SKU009,Running Shoes,Apparel,1,67.87,FALSE,67.87
INV101730,254,15-08-2025,SKU014,Memory Foam Pillow,Home & Kitchen,4,29.5,FALSE,118
INV101730,254,15-08-2025,SKU006,Men's Casual Shirt,Apparel,2,26.63,FALSE,53.26
INV101731,254,21-08-2025,SKU014,Memory Foam Pillow,Home & Kitchen,5,29.58,FALSE,147.9
INV101731,254,21-08-2025,SKU013,LED Desk Lamp,Home & Kitchen,3,19.1,FALSE,57.3
INV101731,254,21-08-2025,SKU009,Running Shoes,Apparel,3,60.15,FALSE,180.45
INV101731,254,21-08-2025,SKU028,Fountain Pen,Books & Stationery,1,16.19,FALSE,16.19
INV101732,254,27-08-2025,SKU028,Fountain Pen,Books & Stationery,5,16.05,FALSE,80.25
INV101733,254,31-08-2025,SKU030,Sketchbook,Books & Stationery,1,9.49,FALSE,9.49
INV101734,254,10-09-2025,SKU017,Hair Dryer,Beauty & Personal Care,2,27.84,FALSE,55.68
INV101734,254,10-09-2025,SKU010,Winter Jacket,Apparel,4,97.08,FALSE,388.32
INV101734,254,10-09-2025,SKU011,Non-Stick Frying Pan,Home & Kitchen,2,21.75,FALSE,43.5
INV101734,254,10-09-2025,SKU014,Memory Foam Pillow,Home & Kitchen,2,29.85,FALSE,59.7
INV101735,254,19-09-2025,SKU025,Water Bottle 1L,Sports & Outdoors,1,11.26,FALSE,11.26
INV101735,254,19-09-2025,SKU004,USB-C Charging Cable,Electronics,1,9.76,FALSE,9.76
INV101735,254,19-09-2025,SKU008,Denim Jeans,Apparel,3,43.08,FALSE,129.24
INV101735,254,19-09-2025,SKU015,Cotton Bedsheet Set,Home & Kitchen,5,34.78,FALSE,173.9
INV101735,254,19-09-2025,SKU029,Desk Organizer,Books & Stationery,5,16.02,FALSE,80.1
INV101736,254,30-10-2025,SKU029,Desk Organizer,Books & Stationery,4,15.22,FALSE,60.88
INV101737,254,09-01-2026,SKU011,Non-Stick Frying Pan,Home & Kitchen,2,21.83,FALSE,43.66
INV101738,254,15-01-2026,SKU023,Camping Tent 2-Person,Sports & Outdoors,4,78.03,FALSE,312.12
INV101738,254,15-01-2026,SKU005,Laptop Sleeve,Electronics,1,19.29,FALSE,19.29
INV101738,254,15-01-2026,SKU007,Women's Summer Dress,Apparel,2,37.96,FALSE,75.92
INV101738,254,15-01-2026,SKU022,Dumbbell Set 10kg,Sports & Outdoors,5,39.06,FALSE,195.3
INV101739,255,18-09-2024,SKU013,LED Desk Lamp,Home & Kitchen,4,18.64,FALSE,74.56
INV101739,255,18-09-2024,SKU007,Women's Summer Dress,Apparel,5,39.04,FALSE,195.2
INV101739,255,18-09-2024,SKU012,Ceramic Dinner Set,Home & Kitchen,4,54.02,FALSE,216.08
INV101740,255,11-10-2024,SKU022,Dumbbell Set 10kg,Sports & Outdoors,5,32.66,TRUE,163.3
INV101740,255,11-10-2024,SKU003,Smartwatch,Electronics,2,105.1,TRUE,210.2
INV101740,255,11-10-2024,SKU006,Men's Casual Shirt,Apparel,4,20.33,TRUE,81.32
INV101741,255,14-10-2024,SKU022,Dumbbell Set 10kg,Sports & Outdoors,2,40.52,FALSE,81.04
INV101741,255,14-10-2024,SKU019,Electric Toothbrush,Beauty & Personal Care,2,19.53,FALSE,39.06
INV101741,255,14-10-2024,SKU030,Sketchbook,Books & Stationery,5,10.07,FALSE,50.35
INV101741,255,14-10-2024,SKU005,Laptop Sleeve,Electronics,4,18.97,FALSE,75.88
INV101741,255,14-10-2024,SKU008,Denim Jeans,Apparel,1,44.68,FALSE,44.68
INV101742,255,11-11-2024,SKU029,Desk Organizer,Books & Stationery,3,15.36,FALSE,46.08
INV101742,255,11-11-2024,SKU018,Perfume 50ml,Beauty & Personal Care,2,40.97,FALSE,81.94
INV101742,255,11-11-2024,SKU002,Bluetooth Speaker,Electronics,4,32.81,FALSE,131.24
INV101742,255,11-11-2024,SKU006,Men's Casual Shirt,Apparel,2,23.93,FALSE,47.86
INV101743,255,05-01-2025,SKU004,USB-C Charging Cable,Electronics,1,9.36,TRUE,9.36
INV101743,255,05-01-2025,SKU024,Cycling Helmet,Sports & Outdoors,1,24.37,TRUE,24.37
INV101743,255,05-01-2025,SKU025,Water Bottle 1L,Sports & Outdoors,1,11.12,TRUE,11.12
INV101743,255,05-01-2025,SKU005,Laptop Sleeve,Electronics,1,16.61,TRUE,16.61
INV101744,255,08-01-2025,SKU009,Running Shoes,Apparel,5,49.37,TRUE,246.85
INV101744,255,08-01-2025,SKU003,Smartwatch,Electronics,3,102.76,TRUE,308.28
INV101744,255,08-01-2025,SKU028,Fountain Pen,Books & Stationery,3,14.45,TRUE,43.35
INV101744,255,08-01-2025,SKU020,Makeup Kit,Beauty & Personal Care,1,30.3,TRUE,30.3
